DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
46:14.6,-22.26,171.631,112.2,6.1,Mw,284,,,0.93,NEI,2011010540
03:44.0,-19.155,168.312,22,6.6,Mw,408,,,1.02,NEI,2011010940
21:51.6,-19.201,168.155,18,6.1,Mw,261,,,1.37,NEI,2011010940
32:53.9,26.973,139.882,512,6.5,Mw,626,,,1.04,NEI,2011011240
16:41.5,-20.628,168.471,9,7,Mw,578,,,0.99,NEI,2011011340
20:57.2,-5.03,102.647,36,6,Mw,391,,,1.02,NEI,2011011740
23:23.5,28.777,63.951,68,7.2,Mw,372,,,1.3,NEI,2011011840
45:31.5,38.413,72.791,110,6,Mw,438,,,0.93,NEI,2011012440
42:29.6,2.205,96.829,23,6.1,Mw,286,,,1.19,NEI,2011012640
38:28.3,28.195,59.015,10,6.2,Mw,296,,,1.05,NEI,2011012740
55:27.5,70.931,-6.657,15,6.2,Mw,562,,,0.92,NEI,2011012940
03:27.3,-22.009,-175.622,76,6,Mw,437,,,0.92,NEI,2011013140
25:15.9,-15.511,-173.068,10,6,Mw,240,,,0.95,NEI,2011020340
53:46.3,24.618,94.68,85,6.2,Mw,555,,,1.04,NEI,2011020440
53:42.9,-7.154,155.184,415,6.4,Mw,393,,,1.29,NEI,2011020740
39:27.7,4.195,122.974,523.2,6.5,Mw,488,,,1.09,NEI,2011021040
41:58.8,4.077,123.039,525,6.6,Mw,262,,,1.37,NEI,2011021040
05:30.9,-36.422,-72.96,26,6.9,Mw,382,,,1.27,NEI,2011021140
39:21.3,-37.196,-73.198,15,6,Mw,229,,,1.2,NEI,2011021140
17:01.4,-37.027,-72.954,16,6.1,Mw,224,,,1.39,NEI,2011021240
57:56.1,-20.879,-175.672,85,6.1,Mw,481,,,0.94,NEI,2011021240
35:06.7,-36.649,-73.176,17,6,Mw,308,,,1.03,NEI,2011021340
40:09.9,-35.38,-72.834,21,6.7,Mw,358,,,0.97,NEI,2011021440
33:53.2,-2.497,121.483,16.2,6.1,Mw,255,,,1.33,NEI,2011021540
43:24.1,55.918,162.117,33,6.1,Mw,576,,,0.87,NEI,2011022040
57:52.4,-26.142,178.394,558.1,6.6,Mw,610,,,0.89,NEI,2011022140
51:42.3,-43.583,172.68,5.9,6.1,Mw,323,,,0,WEL,2011022140
53:46.3,-29.701,-111.981,10,6.1,Mw,227,,,1.12,NEI,2011030120
31:59.8,-18.021,-69.362,118,6.3,Mw,590,,,0.88,NEI,2011030620
32:36.1,-56.422,-27.063,87.7,6.5,Mw,407,,,1.02,NEI,2011030620
09:36.4,-10.349,160.766,22,6.4,Mw,471,,,1.14,NEI,2011030720
45:20.3,38.435,142.842,32,7.5,Mw,550,,,0.98,NEI,2011030920
16:16.4,38.315,142.434,22,6,Mw,411,,,1.14,NEI,2011030920
24:01.7,38.296,142.808,15,6.4,Ms,224,,,0.99,NEI,2011030920
24:49.8,-5.985,149.777,29,6.4,Mw,165,,,1.33,NEI,2011030920
08:36.9,-6.873,116.72,510.6,6.6,Mw,492,,,1.05,NEI,2011031020
46:24.1,38.297,142.373,29,9.1,Mw,541,,,1.16,NEI,2011031120
54:31.9,37.712,141.184,32.3,6.3,Mb,120,,,0.75,NEI,2011031120
55:45.5,37.359,143.351,35,6.4,Mb,108,,,1.42,NEI,2011031120
58:07.5,37.623,142.155,50.7,6.3,Mb,98,,,0.95,NEI,2011031120
00:39.3,38.095,142.492,40.6,6.2,Mb,43,,,1,NEI,2011031120
06:13.2,39.003,142.29,42.7,6.3,Mb,304,,,0.71,NEI,2011031120
07:20.9,36.419,141.876,32.3,6.4,Mb,262,,,0.88,NEI,2011031120
08:29.7,38.969,143.37,2.8,6.7,Mb,122,,,1.06,NEI,2011031120
12:36.4,37.788,144.233,25.4,6.2,Mb,130,,,0.71,NEI,2011031120
13:01.0,37.211,141.601,40.1,6.2,Mb,275,,,0.76,NEI,2011031120
15:23.1,37.93,143.802,35,6.3,Mb,75,,,1.3,NEI,2011031120
15:40.3,36.281,141.111,42.6,7.9,Mw,163,,,1.44,NEI,2011031120
18:49.5,36.023,142.269,16,6.6,Mb,57,,,0.94,NEI,2011031120
20:04.1,36.004,142.067,49.3,6.5,Mb,43,,,0.87,NEI,2011031120
21:32.7,38.29,142.813,51.7,6.2,Mb,98,,,0.67,NEI,2011031120
23:09.5,39.03,142.284,56.3,6.2,Mb,194,,,0.67,NEI,2011031120
25:50.3,38.058,144.59,18.6,7.7,Mw,507,,,0.85,NEI,2011031120
29:16.0,37.812,144.233,40.6,6.1,Mb,94,,,0.8,NEI,2011031120
48:45.6,37.961,142.724,11.7,6.2,Mb,323,,,0.67,NEI,2011031120
49:16.6,37.337,144.237,47.3,6.1,Mb,121,,,0.93,NEI,2011031120
57:16.5,35.712,140.875,47.5,6,Mb,368,,,0.83,NEI,2011031120
59:00.3,37.357,144.725,35.9,6.3,Mb,292,,,1.09,NEI,2011031120
14:58.8,36.586,141.823,24.7,6.3,Mb,382,,,0.88,NEI,2011031120
25:36.5,37.934,144.529,39.5,6.1,Mb,398,,,0.78,NEI,2011031120
28:12.4,36.823,141.824,28.4,6.1,Mb,289,,,0.62,NEI,2011031120
29:01.8,39.031,142.349,45.4,6.3,Mb,338,,,1.09,NEI,2011031120
30:18.4,37.442,141.195,49.2,6,Mb,40,,,0.47,NEI,2011031120
12:07.3,36.569,141.486,39.6,6.2,Mb,510,,,0.72,NEI,2011031120
15:41.8,37.047,144.541,41,6.1,Mb,275,,,0.75,NEI,2011031120
19:24.4,36.166,141.562,6.8,6.5,Mb,369,,,0.86,NEI,2011031120
26:36.9,37.367,143.017,17,6.1,Mb,317,,,0.73,NEI,2011031120
27:51.6,38.017,142.657,42.8,6,Mb,362,,,1.09,NEI,2011031120
31:09.3,37.469,141.176,37.3,6,Mb,274,,,0.74,NEI,2011031121
33:00.8,39.14,142.967,27.6,6,Mb,231,,,0.81,NEI,2011031121
10:34.2,39.185,142.76,26.5,6,Mb,438,,,0.89,NEI,2011031121
36:40.9,39.241,142.463,25.7,6.6,Ms,668,,,1.11,NEI,2011031122
13:15.1,35.999,141.805,23.7,6.3,Mw,544,,,0.98,NEI,2011031123
20:08.2,36.398,141.864,52.8,6,Mb,130,,,0.96,NEI,2011031123
59:16.5,37.014,138.376,9.3,6.3,Mw,478,,,1.29,NEI,2011031124
02:59.2,39.342,142.872,27.1,6,Mw,408,,,0.93,NEI,2011031124
46:50.9,40.483,139.055,10,6.2,Mw,442,,,1.08,NEI,2011031124
11:24.1,39.005,142.633,17.4,6.1,Mw,487,,,0.82,NEI,2011031124
47:15.4,37.594,142.648,20,6.5,Mw,472,,,0.85,NEI,2011031220
15:41.6,37.249,141.159,38,6.2,Mw,463,,,0.84,NEI,2011031223
24:48.8,38.047,141.72,15,6.1,Mw,515,,,0.9,NEI,2011031225
26:04.2,35.723,141.637,8,6.2,Mw,496,,,1.07,NEI,2011031320
12:36.1,37.785,142.456,14,6.1,Mw,482,,,0.68,NEI,2011031420
27:56.6,37.576,142.237,28,6.1,Mw,375,,,1.02,NEI,2011031520
31:46.3,35.272,138.582,9,6,Mw,450,,,0.92,NEI,2011031520
23:54.1,40.333,143.287,19.8,6.1,Mw,356,,,0.9,NEI,2011031521
48:00.0,-17.275,167.826,17,6.3,Mw,248,,,1.09,NEI,2011031720
13:56.8,40.136,142.168,29,6.1,Mw,395,,,0.92,NEI,2011031720
26:10.7,18.999,121.244,35,6,Mw,392,,,1.06,NEI,2011032020
18:45.4,37.244,144.003,11,6.5,Mw,551,,,0.95,NEI,2011032220
19:06.2,37.325,141.791,31,6.3,Mw,527,,,0.8,NEI,2011032220
44:28.4,39.85,143.442,7.3,6.4,Mw,425,,,0.77,NEI,2011032220
55:12.0,20.687,99.822,8,6.8,Mw,335,,,1.1,NEI,2011032420
36:24.5,38.772,141.88,39,6.2,Mw,558,,,0.86,NEI,2011032520
49:41.5,-15.851,-179.406,10,6.1,Mw,382,,,1.18,NEI,2011032620
23:58.8,38.415,142.011,19,6.2,Mw,629,,,0.91,NEI,2011032720
54:33.2,37.401,142.29,15,6.1,Mw,558,,,0.9,NEI,2011032920
11:58.3,-16.541,-177.517,15.5,6.4,Mw,373,,,1.38,NEI,2011033120
15:30.2,38.922,141.821,42,6.1,Mw,518,,,0.85,NEI,2011033120
57:54.4,39.323,141.95,41,6,Mw,494,,,0.7,NEI,2011040120
29:10.7,35.662,26.56,59.9,6.1,Mw,395,,,0,ATH,2011040120
07:09.3,-17.642,-178.585,551.7,6.4,Mw,539,,,0.87,NEI,2011040320
06:40.4,-9.848,107.693,14,6.8,Mw,270,,,1.11,NEI,2011040320
01:43.3,1.615,97.097,25.3,6,Mw,336,,,0.95,NEI,2011040620
11:22.4,17.208,-94.338,166.2,6.7,Mw,518,,,0,UNM,2011040720
32:43.3,38.276,141.588,42,7.1,Mw,446,,,0.94,NEI,2011040720
57:48.8,30.002,131.783,17.3,6,Mw,318,,,0.71,NEI,2011040920
16:12.7,37.001,140.401,11,6.6,Mw,586,,,0.78,NEI,2011041120
08:16.9,35.417,140.575,15,6.2,Mw,514,,,1.23,NEI,2011041121
07:41.9,37.107,140.368,11,6,Mw,515,,,0.77,NEI,2011041220
57:25.4,39.583,143.34,22,6.1,Mw,427,,,0.88,NEI,2011041320
03:02.7,-34.336,179.874,86,6.6,Mw,467,,,1.09,NEI,2011041820
37:03.3,35.579,140.305,43,6.2,Mw,393,,,1.12,NEI,2011042120
16:54.7,-10.375,161.2,79,6.8,Mw,445,,,0.98,NEI,2011042320
12:47.0,39.097,142.87,31,6,Mw,313,,,0.9,NEI,2011042320
07:51.5,-4.586,122.771,8,6.1,Mw,204,,,1.48,NEI,2011042420
19:16.1,6.851,-82.333,8,6.2,Mw,377,,,1.23,NEI,2011043020
58:18.7,38.17,144.032,11,6.1,Mw,447,,,0.9,NEI,2011050520
54:43.7,-56.65,147.411,9,6.1,Mw,142,,,1.1,NEI,2011050920
55:08.9,-20.244,168.226,11,6.9,Mw,519,,,1.15,NEI,2011051020
47:54.0,9.954,-84.313,72.8,6,Mw,424,,,0,UCR,2011051320
35:52.9,37.396,141.341,35,6.1,Mw,392,,,0.98,NEI,2011051320
07:22.2,36.409,70.748,207.3,6,Mw,324,,,0.84,NEI,2011051420
08:13.1,0.569,-25.647,10,6.1,Mw,163,,,1.24,NEI,2011051520
37:10.4,-6.104,154.414,40,6.5,Mw,356,,,1.21,NEI,2011051520
55:22.4,-37.578,-73.691,21,6.3,Mw,276,,,1.17,NEI,2011060120
05:00.8,37.285,143.907,14,6.2,Mw,637,,,0.87,NEI,2011060320
51:12.0,-55.843,146.62,3,6.4,Mw,395,,,1.19,NEI,2011060520
20:49.3,-43.564,172.743,6.1,6,Mw,280,,,0,WEL,2011061320
31:23.0,2.515,126.457,61.1,6.4,Mw,439,,,1.06,NEI,2011061320
03:35.8,-5.928,151.04,16,6.3,Mw,448,,,1.31,NEI,2011061620
36:01.2,-21.701,-68.228,128,6.5,Mw,481,,,0.88,NEI,2011062020
04:15.9,-11.479,165.551,14,6,Mw,383,,,0.92,NEI,2011062120
50:52.3,39.955,142.205,33,6.7,Mw,592,,,0.9,NEI,2011062220
09:39.5,52.05,-171.836,52,7.3,Mw,791,,,1.05,NEI,2011062420
16:38.6,-2.384,136.631,17,6.4,Mw,332,,,1.09,NEI,2011062620
03:18.3,-29.539,-176.34,17,7.6,Mw,567,,,1.17,NEI,2011070620
02:27.2,-29.337,-177.051,14,6,Mw,238,,,1.05,NEI,2011070920
57:10.8,38.034,143.264,23,7,Mw,531,,,1.04,NEI,2011071020
15:43.8,-29.487,-176.579,11,6.1,Mw,304,,,1.35,NEI,2011071120
47:04.3,9.509,122.175,19,6.4,Mw,401,,,1.26,NEI,2011071120
26:02.9,-60.762,-23.523,10,6.2,Mw,141,,,1.27,NEI,2011071520
26:12.6,-33.819,-71.832,20,6.1,Mw,334,,,0.84,NEI,2011071620
59:12.9,54.787,-161.29,36,6.2,Mw,720,,,1.36,NEI,2011071620
35:43.5,40.081,71.41,20,6.1,Mw,510,,,0.9,NEI,2011071920
04:59.3,-10.34,162.01,21,6,Mw,460,,,0.91,NEI,2011072020
56:40.9,-20.325,-178.595,612.1,6,Mw,519,,,0.86,NEI,2011072220
34:24.2,38.898,141.815,41,6.4,Mw,502,,,0.82,NEI,2011072320
51:24.5,37.727,141.394,35,6.3,Mw,454,,,0.84,NEI,2011072420
50:47.6,-3.182,150.611,10,6.4,Mw,256,,,1.19,NEI,2011072520
44:20.4,25.101,-109.525,12,6,Mw,379,,,1.19,NEI,2011072620
00:30.3,10.801,-43.393,10,6,Mw,514,,,0.94,NEI,2011072720
42:22.6,-23.784,179.76,523,6.7,Mw,614,,,1,NEI,2011072920
53:49.7,36.943,140.959,30,6.5,Mw,701,,,0.82,NEI,2011073020
34:47.3,-17.016,171.579,10,6.2,Mw,437,,,0.88,NEI,2011073120
38:56.6,-3.518,144.828,10,6.6,Mw,229,,,0.96,NEI,2011073120
51:34.6,48.833,154.769,36,6.1,Mw,512,,,0.84,NEI,2011080420
45:43.0,-7.04,-12.618,10,6,Mw,181,,,1.2,NEI,2011081020
03:57.7,-2.331,128.002,35,6,Mw,323,,,1.08,NEI,2011081620
44:08.4,36.765,143.77,9,6.2,Mw,305,,,0.81,NEI,2011081720
54:26.8,-16.522,-177.004,407.9,6.2,Mw,449,,,0.82,NEI,2011081920
36:33.0,37.671,141.652,47,6.3,Mw,669,,,0.74,NEI,2011081920
55:02.8,-18.365,168.143,32,7.1,Mw,280,,,1.26,NEI,2011082020
13:06.4,-18.308,168.156,35,6.5,Mw,322,,,1.09,NEI,2011082020
19:23.5,-18.311,168.218,28,7.1,Mw,564,,,1.07,NEI,2011082020
23:35.2,36.083,141.688,12,6,Mw,409,,,0.78,NEI,2011082220
12:20.9,-6.282,104.054,29,6.1,Mw,317,,,0.95,NEI,2011082220
46:11.6,-7.641,-74.525,147,7,Mw,471,,,0.87,NEI,2011082420
06:17.1,-18.155,167.727,13,6.2,Mw,352,,,1.16,NEI,2011082420
57:41.6,-6.362,126.752,469.8,6.9,Mw,468,,,0.9,NEI,2011083020
14:38.6,-12.357,166.657,39,6.1,Mw,315,,,1.23,NEI,2011090120
55:53.6,52.171,-171.708,32,6.8,Mw,779,,,1.41,NEI,2011090220
47:09.6,-28.398,-63.029,578.9,6.7,Mw,532,,,0.85,NEI,2011090220
48:57.3,-56.451,-26.847,84,6.4,Mw,254,,,1,NEI,2011090320
55:40.9,-20.671,169.716,185.1,7,Mw,406,,,0.99,NEI,2011090320
52:01.1,-15.295,-173.621,37,6.3,Mw,567,,,0.76,NEI,2011090520
55:11.2,2.965,97.893,91,6.7,Mw,447,,,1.02,NEI,2011090520
41:34.1,49.535,-126.893,22,6.5,Mw,650,,,1.02,NEI,2011090920
44:28.1,-3.626,144.178,14,6,Mw,292,,,0.98,NEI,2011091220
10:09.0,53.107,172.984,15,6,Mw,384,,,0.89,NEI,2011091420
53:18.6,-35.366,-179.039,10,6.1,Mw,269,,,1.07,NEI,2011091520
00:09.6,36.256,141.338,28,6.2,Mw,403,,,0.81,NEI,2011091520
31:04.1,-21.611,-179.528,644.6,7.3,Mw,646,,,1.06,NEI,2011091520
26:41.0,40.271,142.78,35,6.7,Mw,668,,,0.88,NEI,2011091620
08:05.3,40.239,143.008,18,6,Mw,422,,,0.86,NEI,2011091620
40:51.8,27.73,88.155,50,6.9,Mw,383,,,0.96,NEI,2011091820
07:03.6,-15.437,-175.311,10,6.4,Mw,397,,,1.21,NEI,2011092220
12:30.1,-24.178,-64.219,15,6.1,Mw,401,,,0.87,NEI,2011100620
58:28.9,-32.514,-179.038,36,6.1,Mw,396,,,0.97,NEI,2011100720
16:30.2,-9.35,114.587,39,6.2,Mw,456,,,1.07,NEI,2011101320
35:14.8,-6.57,147.881,37,6.5,Mw,423,,,1.13,NEI,2011101420
10:14.6,54.08,123.722,12,6.1,Mw,499,,,0.76,NEI,2011101420
05:06.2,-5.785,151.037,26,6.1,Mw,360,,,0.95,NEI,2011101820
02:37.9,43.892,142.479,187,6.1,Mw,674,,,0.74,NEI,2011102120
57:16.1,-28.993,-176.238,33,7.4,Mw,707,,,0.87,NEI,2011102120
41:22.9,38.722,43.513,16,7.3,Mw,694,,,0.94,NEI,2011102320
45:34.9,38.634,43.077,5,6,Mw,408,,,0,ISK,2011102320
15:24.5,-17.941,-179.531,602.9,6,Mw,465,,,0.86,NEI,2011102720
54:34.0,-14.438,-75.966,24,6.9,Mw,474,,,1,NEI,2011102820
32:00.4,19.831,-109.205,10,6.3,Mw,401,,,1.03,NEI,2011110120
59:27.9,-55.294,-128.843,10,6.2,Mw,148,,,1.04,NEI,2011110220
35:25.6,11.56,-85.861,177,6.1,Mw,623,,,1.12,NEI,2011110720
59:08.5,27.324,125.621,224.9,6.9,Mw,665,,,0.97,NEI,2011110820
41:37.5,-55.981,-124.439,10,6.1,Mw,62,,,1.44,NEI,2011111120
05:11.4,-0.949,126.91,17,6.3,Mw,274,,,1.04,NEI,2011111420
57:05.7,-1.702,-81.546,26.6,6,Mw,499,,,0.74,NEI,2011111720
48:16.3,-15.364,-65.09,549.9,6.6,Mw,832,,,0.8,NEI,2011112220
24:31.5,37.365,141.368,34,6.1,Mw,496,,,0.73,NEI,2011112320
25:34.0,41.898,142.639,38,6.2,Mw,580,,,0.79,NEI,2011112420
26:45.4,-5.48,153.733,25,6.2,Mw,265,,,1.12,NEI,2011112820
30:29.1,-1.602,-15.45,10,6,Mw,416,,,1.18,NEI,2011112920
27:07.0,15.455,118.999,9,6,Mw,370,,,1.01,NEI,2011113020
23:09.7,-27.899,-70.918,20,6.1,Mw,473,,,0.82,NEI,2011120720
47:25.9,17.844,-99.963,54.2,6.5,Mw,607,,,0,UNM,2011121120
54:55.2,-56.009,-28.184,116,6.2,Mw,430,,,0.94,NEI,2011121120
52:11.9,0.041,123.03,161,6,Mw,536,,,0.95,NEI,2011121320
04:59.3,-7.561,146.804,140.9,7.1,Mw,485,,,0.77,NEI,2011121420
10:07.2,-32.718,-179.099,32,6,Mw,423,,,1.09,NEI,2011121520
48:08.9,-16.198,-173.862,90,6,Mw,536,,,0.95,NEI,2011122620
21:56.8,51.842,95.911,15,6.6,Mw,545,,,0.81,NEI,2011122720
27:56.0,31.456,138.072,365.3,6.8,Mw,628,,,0.84,NEI,2012010120
07:14.7,-10.617,165.16,28,6.4,Mw,592,,,0.88,NEI,2012010920
36:59.1,2.433,93.21,19,7.2,Mw,443,,,1.09,NEI,2012011020
40:19.5,-60.948,-56.113,8,6.6,Mw,147,,,1.14,NEI,2012011520
21:31.4,-60.882,-55.965,10,6,Mw,212,,,1.07,NEI,2012011520
47:11.6,14.873,-93.005,45,6.3,Mw,619,,,1.06,NEI,2012012120
53:42.1,-56.759,-25.147,13,6,Mw,121,,,0.97,NEI,2012012220
04:53.0,-36.409,-73.03,20,6.2,Mw,388,,,0.78,NEI,2012012320
52:05.2,-24.977,178.52,580.3,6.4,Mw,499,,,0.91,NEI,2012012420
11:00.9,-14.168,-75.635,43,6.4,Mw,589,,,0.78,NEI,2012013020
34:40.6,-17.827,167.133,23,7.1,Mw,573,,,1.07,NEI,2012020220
46:21.1,-17.378,167.277,8,6.1,Mw,352,,,0.89,NEI,2012020320
15:38.9,-18.894,168.917,145,6.1,Mw,311,,,1.23,NEI,2012020520
40:39.2,-17.948,167.226,8,6.1,Mw,484,,,0.84,NEI,2012020520
49:12.5,9.999,123.206,11,6.7,Mw,572,,,1.07,NEI,2012020620
10:19.8,9.885,123.095,9,6,Mw,335,,,0.99,NEI,2012020620
47:34.2,-17.968,-178.549,582.3,6,Mw,624,,,0.81,NEI,2012021020
19:55.5,-10.39,161.102,51,6.4,Mw,605,,,0.97,NEI,2012021420
21:24.6,-24.495,-177.238,10,6,Mw,271,,,1.22,NEI,2012022620
17:19.8,51.708,95.991,12,6.7,Mw,596,,,0.92,NEI,2012022620
19:55.1,-22.141,170.34,14,6.6,Mw,418,,,1,NEI,2012030320
46:10.0,-28.246,-63.294,553.9,6.1,Mw,702,,,0.71,NEI,2012030520
09:50.9,-19.125,169.613,16,6.7,Mw,488,,,0.86,NEI,2012030920
08:35.1,40.887,144.944,12,7,Mw,552,,,0.88,NEI,2012031420
49:24.6,40.781,144.761,10,6.1,Mw,532,,,0.87,NEI,2012031420
05:04.5,35.687,140.695,10,6,Mw,476,,,0.74,NEI,2012031420
13:08.0,-5.595,151.042,28,6.2,Mw,456,,,1.2,NEI,2012031420
56:18.8,-3.812,140.266,66,6.2,Mw,327,,,0.92,NEI,2012032020
02:47.4,16.493,-98.231,20,7.4,Mw,672,,,0.98,NEI,2012032020
15:06.1,-6.242,145.955,118,6.6,Mw,640,,,0.97,NEI,2012032120
37:06.0,-35.2,-72.217,40.7,7.1,Mw,553,,,0,GUC,2012032520
12:52.8,10.071,-104.16,10,6,Mw,342,,,0.97,NEI,2012032620
00:44.5,39.859,142.017,15,6.1,Mw,625,,,0.89,NEI,2012032720
36:42.1,16.395,-98.316,9,6,Mw,557,,,0.89,NEI,2012040220
15:58.0,-4.551,153.457,108.5,6.1,Mw,312,,,0.98,NEI,2012040620
38:36.7,2.327,93.063,20,8.6,Mw,499,,,1.33,NEI,2012041120
27:56.8,1.254,91.735,10,6,Mb,205,,,1.05,NEI,2012041120
43:10.8,0.802,92.463,25.1,8.2,Mw,341,,,0.9,NEI,2012041120
41:46.0,43.584,-127.638,8,6,Mw,656,,,1.1,NEI,2012041121
55:10.2,18.229,-102.689,20,6.7,Mw,599,,,0.98,NEI,2012041121
06:00.6,28.837,-113.027,9,6,Mw,397,,,1.15,NEI,2012041220
15:48.5,28.696,-113.104,13,7,Mw,474,,,1.18,NEI,2012041220
56:19.4,-57.679,-65.308,15,6.2,Mw,288,,,1.32,NEI,2012041420
05:26.4,-18.972,168.741,11,6.3,Mw,471,,,1.19,NEI,2012041420
57:40.1,2.581,90.269,25,6.2,Mw,322,,,0.91,NEI,2012041520
50:15.6,-32.625,-71.365,29,6.7,Mw,518,,,0.96,NEI,2012041720
13:49.0,-5.462,147.117,198,6.8,Mw,597,,,0.95,NEI,2012041720
03:56.4,-59.016,-16.612,12,6.2,Mw,355,,,1.27,NEI,2012041720
16:52.7,-1.617,134.276,16,6.7,Mw,370,,,1.12,NEI,2012042120
25:13.2,-1.635,134.197,17.4,6,Mw,178,,,1.25,NEI,2012042120
36:21.2,-28.556,-177.412,114,6,Mw,397,,,0.82,NEI,2012042320
08:08.1,-18.685,-174.705,134.7,6.7,Mw,529,,,1,NEI,2012042820
43:33.3,14.376,-92.897,14,6,Mw,558,,,1.09,NEI,2012050120
00:40.2,-17.678,-69.591,105.9,6.2,Mw,681,,,0.88,NEI,2012051420
00:39.5,-44.806,-80.159,10,6.3,Mw,225,,,1.44,NEI,2012051820
03:52.0,44.89,11.23,6.3,6.1,Mw,729,,,0,ROM,2012052020
20:36.9,39.646,143.164,11,6.3,Mw,166,,,1.14,NEI,2012052020
02:25.3,41.335,142.082,46,6,Mw,617,,,0.74,NEI,2012052320
59:52.7,-50.42,139.516,10,6,Mw,149,,,1.22,NEI,2012052320
47:46.8,72.96,5.683,10,6.2,Mw,579,,,1.18,NEI,2012052420
48:10.1,26.91,140.055,487.4,6,Mw,513,,,0.95,NEI,2012052620
07:23.4,-28.043,-63.094,586.9,6.8,Mw,548,,,0.82,NEI,2012052820
52:54.0,-22.059,-63.555,527,6,Mw,571,,,0.91,NEI,2012060220
45:15.3,5.305,-82.629,7,6.3,Mw,587,,,1.07,NEI,2012060420
15:24.7,5.508,-82.563,7,6.3,Mw,580,,,1.2,NEI,2012060420
31:33.7,34.943,141.132,15,6.1,Mw,687,,,0.68,NEI,2012060520
05:04.5,-36.074,-70.57,8,6,Mw,461,,,0.98,NEI,2012060720
03:18.9,-15.877,-72.413,110,6.1,Mw,579,,,0.88,NEI,2012060720
44:16.6,36.42,28.88,35,6,Mw,529,,,0,ATH,2012061020
32:20.6,38.919,141.831,36,6.4,Mw,627,,,0.94,NEI,2012061720
56:32.5,53.351,171.619,14,6.1,Mw,760,,,0.75,NEI,2012061920
34:53.2,3.009,97.896,95,6.1,Mw,601,,,0.93,NEI,2012062320
15:01.3,57.601,163.195,10,6.1,Mw,701,,,0.98,NEI,2012062420
07:33.9,43.433,84.7,18,6.3,Mw,526,,,0.94,NEI,2012062920
36:15.5,-40.023,173.756,229.8,6.3,Mw,462,,,0,WEL,2012070320
28:22.2,-14.657,167.34,160.1,6.3,Mw,521,,,0.92,NEI,2012070620
33:02.9,45.497,151.288,20,6,Mw,626,,,0.83,NEI,2012070820
09:46.2,-20.872,-178.508,536.9,6,Mw,532,,,0.81,NEI,2012071820
10:25.2,49.407,155.907,19,6.1,Mw,651,,,0.71,NEI,2012072020
27:45.3,2.707,96.045,22,6.4,Mw,570,,,1.08,NEI,2012072520
20:27.0,-9.694,159.727,20,6.4,Mw,220,,,1.02,NEI,2012072520
33:33.0,-17.592,66.391,20,6.7,Mw,114,,,1.24,NEI,2012072620
03:56.8,-4.651,153.173,41,6.5,Mw,576,,,0.97,NEI,2012072820
38:30.8,-8.414,-74.259,144.6,6.1,Mw,698,,,0.8,NEI,2012080220
56:41.7,-4.654,153.275,46,6.1,Mw,409,,,0.8,NEI,2012080220
37:43.1,52.633,-167.421,13,6.2,Mw,857,,,1.08,NEI,2012081020
23:18.2,38.329,46.826,11,6.4,Mw,510,,,1.23,NEI,2012081120
34:35.9,38.389,46.745,12,6.3,Mw,522,,,0.98,NEI,2012081120
47:06.4,35.661,82.518,13,6.3,Mw,471,,,0.86,NEI,2012081220
59:38.5,49.8,145.064,583.2,7.7,Mw,862,,,0.83,NEI,2012081420
41:52.4,-1.315,120.096,10,6.3,Mw,359,,,1.24,NEI,2012081820
41:49.8,-4.766,144.57,73,6.3,Mw,478,,,0.96,NEI,2012081920
05:37.1,2.19,126.837,91.1,6.6,Mw,497,,,0.87,NEI,2012082620
37:19.4,12.139,-88.59,28,7.4,Mw,417,,,1.3,NEI,2012082720
43:25.2,71.441,-10.605,14,6.8,Mw,622,,,1.11,NEI,2012083020
47:33.4,10.811,126.638,28,7.6,Mw,682,,,1.02,NEI,2012083120
23:05.2,-10.708,113.931,14,6.2,Mw,389,,,1.06,NEI,2012090310
09:10.1,-12.476,166.513,27,6,Mw,360,,,1.01,NEI,2012090510
42:07.9,10.099,-85.308,35,7.6,Mw,702,,,1.2,NEI,2012090510
51:44.2,-3.177,135.109,21,6.1,Mw,483,,,0.8,NEI,2012090810
39:37.0,49.247,155.75,31,6,Mw,198,,,0.66,NEI,2012090910
51:47.1,-3.319,100.594,19,6.2,Mw,549,,,0.95,NEI,2012091410
45:24.9,24.666,-110.173,10,6.3,Mw,659,,,1,NEI,2012092510
39:55.1,51.592,-178.295,16,6.4,Mw,882,,,0.98,NEI,2012092610
53:49.0,-8.838,157.456,10,6,Mw,232,,,1.27,NEI,2012092711
31:36.0,1.929,-76.362,170,7.3,Mw,934,,,0.87,NEI,2012093010
21:46.0,39.808,143.099,15,6.1,Mw,579,,,0.82,NEI,2012100110
26:23.0,25.127,-109.574,14,6,Mw,520,,,1.11,NEI,2012100810
43:31.4,-4.472,129.129,10,6.3,Mw,493,,,0.91,NEI,2012100810
32:09.8,-60.326,153.699,10,6.6,Mw,131,,,1.22,NEI,2012100910
31:28.3,-4.892,134.03,13,6.6,Mw,291,,,0.98,NEI,2012101210
42:30.4,4.232,124.52,326,6.1,Mw,513,,,0.99,NEI,2012101710
00:32.4,-13.552,166.564,36,6.2,Mw,392,,,1.18,NEI,2012102010
53:38.2,29.057,139.251,436,6,Mw,606,,,0.72,NEI,2012102310
